22.28281665 114.15997660  99    0.0131  23.5
22.28278327 114.16002166 128    0.0059  10.7
22.28271997 114.16001999 181    0.0070  12.7
22.28266823 114.15998495 212    0.0068  12.2
22.28263998 114.15996158 217    0.0040   7.1
22.28262162 114.15994990 210    0.0024   4.3
22.28260660 114.15991831 242    0.0037   6.6
22.28260994 114.15991330 306    0.0006   1.1
22.28261161 114.15991831  70    0.0005   1.0
22.28261662 114.15991497 328    0.0007   1.2
22.28261495 114.15991163 241    0.0004   0.7
22.28256333 114.15988159 208    0.0065  11.7
22.28247166 114.15985155 196    0.0107  19.2
22.28237164 114.15985656 177    0.0111  20.1
22.28230166 114.15994823 129    0.0122  22.0
22.28226328 114.16006994 108    0.0132  23.8
22.28220999 114.16016662 120    0.0116  20.9
22.28217828 114.16023827 115    0.0082  14.7
22.28216326 114.16029656 105    0.0062  11.2
22.28214991 114.16034997 105    0.0057  10.3
22.28215325 114.16037822  82    0.0029   5.3
22.28215492 114.16038823  79    0.0010   1.9
22.28215492 114.16038990  89    0.0001   0.2
22.28214490 114.16043329 104    0.0046   8.3
22.28209829 114.16053665 115    0.0118  21.3
22.28203666 114.16067994 114    0.0163  29.3
22.28200662 114.16082323 102    0.0151  27.2
22.28195000 114.16104162 105    0.0234  42.1
22.28189325 114.16123331 107    0.0207  37.3
22.28182828 114.16144657 108    0.0231  41.6
22.28174496 114.16171658 108    0.0293  52.8
22.28166664 114.16199660 106    0.0301  54.2
22.28160322 114.16225159 105    0.0272  49.0
22.28153825 114.16249824 105    0.0264  47.5
22.28147328 114.16276157 104    0.0281  50.5
22.28135991 114.16304159 113    0.0315  56.7
22.28121495 114.16331160 120    0.0322  57.9
22.28106833 114.16351497 127    0.0266  47.8
22.28095162 114.16375995 117    0.0284  51.1
22.28080499 114.16394162 131    0.0248  44.7
22.28062332 114.16419828 127    0.0333  59.9
22.28034496 114.16447830 137    0.0423  76.2
22.28020489 114.16463661 133    0.0226  40.6
22.28005993 114.16502821 111    0.0434  78.2
22.27986991 114.16527998 129    0.0335  60.2
22.27977157 114.16548324 117    0.0236  42.5
22.27967489 114.16578662 109    0.0331  59.5
22.27953827 114.16604996 119    0.0311  56.0
22.27949488 114.16634989  98    0.0313  56.3
22.27956331 114.16666162  76    0.0330  59.4
22.27961659 114.16696155  79    0.0315  56.6
22.27966833 114.16725159  79    0.0304  54.8
22.27972662 114.16753829  77    0.0302  54.4
22.27977490 114.16782165  79    0.0297  53.4
22.27979159 114.16810000  86    0.0287  51.7
22.27977490 114.16837823  93    0.0287  51.7
22.27969825 114.16862500 108    0.0268  48.3
22.27964163 114.16885829 104    0.0248  44.7
22.27960992 114.16909659  98    0.0248  44.6
22.27960992 114.16934156  89    0.0252  45.4
22.27956164 114.16959822 101    0.0270  48.6
22.27953660 114.16983163  96    0.0242  43.6
22.27949989 114.17007828  99    0.0257  46.3
22.27946997 114.17035997  96    0.0292  52.6
22.27942824 114.17062497  99    0.0277  49.8
22.27939498 114.17088497  97    0.0270  48.7
22.27935326 114.17115664  99    0.0284  51.1
22.27931499 114.17142332  98    0.0278  50.0
22.27927494 114.17168999  99    0.0278  50.1
22.27931833 114.17194998  79    0.0272  49.0
22.27936995 114.17221332  78    0.0277  49.9
22.27941990 114.17247331  78    0.0274  49.2
22.27943325 114.17273331  86    0.0268  48.3
22.27943993 114.17295992  88    0.0234  42.0
22.27945495 114.17319989  86    0.0248  44.6
22.27949822 114.17345500  79    0.0267  48.1
22.27951324 114.17369998  86    0.0253  45.5
22.27956998 114.17392993  75    0.0245  44.1
22.27960491 114.17418325  81    0.0264  47.5
22.27963328 114.17443991  83    0.0266  47.9
22.27968323 114.17468488  77    0.0258  46.5
22.27971494 114.17494166  82    0.0267  48.0
22.27964997 114.17520833 104    0.0284  51.1
22.27957666 114.17545664 107    0.0268  48.3
22.27956164 114.17568827  94    0.0239  43.1
22.27959323 114.17591166  81    0.0233  41.9
22.27961659 114.17615330  84    0.0250  45.0
22.27965164 114.17640829  81    0.0266  47.8
22.27970159 114.17668164  78    0.0287  51.7
22.27978826 114.17695832  71    0.0301  54.2
22.27989328 114.17724323  68    0.0316  56.9
22.28001833 114.17754662  65    0.0342  61.6
22.28012657 114.17781329  66    0.0300  54.0
22.28026664 114.17807996  60    0.0316  56.9
22.28035998 114.17833495  68    0.0282  50.8
22.28044665 114.17857659  68    0.0267  48.1
22.28053331 114.17880988  68    0.0259  46.6
22.28063500 114.17901492  61    0.0240  43.1
22.28075826 114.17921996  56    0.0252  45.3
22.28090656 114.17941499  50    0.0260  46.8
22.28103828 114.17962158  55    0.0258  46.5
22.28111827 114.17984664  68    0.0248  44.7
22.28116655 114.18007326  77    0.0240  43.1
22.28117490 114.18028331  87    0.0217  39.0
22.28121662 114.18046832  76    0.0196  35.3
22.28126490 114.18063831  72    0.0183  33.0
22.28136158 114.18078995  55    0.0190  34.1
22.28150833 114.18086827  26    0.0182  32.8
22.28164661 114.18084490 351    0.0156  28.0
22.28175497 114.18075824 323    0.0150  27.0
22.28183162 114.18060660 298    0.0178  32.0
22.28183496 114.18043160 271    0.0180  32.5
22.28176832 114.18027663 245    0.0176  31.7
22.28164160 114.18017995 215    0.0173  31.1
22.28146660 114.18015492 187    0.0197  35.4
22.28128827 114.18021989 161    0.0209  37.7
22.28115499 114.18037164 133    0.0216  38.8
22.28102827 114.18052828 131    0.0214  38.6
22.28087831 114.18066823 139    0.0221  39.7
22.28068495 114.18077826 152    0.0243  43.8
22.28047490 114.18086827 158    0.0252  45.3
22.28027666 114.18098330 151    0.0250  45.1
22.28009498 114.18103659 164    0.0210  37.7
22.27990830 114.18111491 158    0.0223  40.1
22.27971327 114.18120325 157    0.0235  42.4
22.27951157 114.18129158 157    0.0242  43.6
22.27928662 114.18137491 161    0.0265  47.6
22.27908826 114.18138826 176    0.0221  39.8
22.27892327 114.18138492 181    0.0184  33.1
22.27876997 114.18136322 187    0.0172  31.0
22.27861500 114.18136990 177    0.0173  31.1
22.27844489 114.18136156 182    0.0190  34.1
22.27825832 114.18132329 190    0.0211  38.1
22.27806830 114.18130827 184    0.0212  38.2
22.27787161 114.18131828 177    0.0219  39.5
22.27765822 114.18132162 179    0.0238  42.8
22.27744329 114.18131828 180    0.0239  43.1
22.27724326 114.18131495 180    0.0223  40.1
22.27704322 114.18132162 178    0.0223  40.1
22.27684999 114.18132663 178    0.0215  38.7
22.27667499 114.18132663 179    0.0195  35.1
22.27650833 114.18130493 186    0.0187  33.6
22.27632999 114.18121159 205    0.0221  39.7
22.27615166 114.18108165 213    0.0239  43.1
22.27598488 114.18095493 215    0.0227  40.9
22.27583659 114.18081832 220    0.0217  39.0
22.27569330 114.18068159 221    0.0213  38.3
22.27557325 114.18055499 224    0.0187  33.6
22.27545655 114.18043995 222    0.0176  31.7
22.27535164 114.18032992 224    0.0163  29.3
22.27526498 114.18023825 224    0.0135  24.3
22.27519000 114.18016326 222    0.0114  20.5
22.27511990 114.18008828 224    0.0110  19.8
22.27503657 114.18000162 223    0.0129  23.2
22.27494657 114.17990994 223    0.0138  24.8
22.27485156 114.17983162 217    0.0133  23.9
22.27476156 114.17977333 210    0.0117  21.0
22.27466500 114.17971659 208    0.0122  22.0
22.27458155 114.17963827 220    0.0123  22.1
22.27455330 114.17953992 252    0.0106  19.1
22.27455163 114.17940998 269    0.0134  24.1
22.27456999 114.17933655 285    0.0078  14.1
22.27459657 114.17928827 300    0.0058  10.4
22.27462161 114.17921662 290    0.0079  14.2
22.27464163 114.17914832 287    0.0074  13.3
22.27465165 114.17910492 284    0.0046   8.3
22.27468491 114.17905664 306    0.0062  11.2
22.27469659 114.17901158 285    0.0048   8.7
22.27470827 114.17895329 282    0.0061  11.1
22.27472496 114.17889500 287    0.0063  11.3
22.27472997 114.17887497 285    0.0021   3.8
22.27473664 114.17886162 298    0.0016   2.8
22.27474666 114.17884326 300    0.0022   3.9
22.27475655 114.17882657 302    0.0020   3.7
22.27477658 114.17879331 303    0.0041   7.4
22.27479994 114.17868662 283    0.0113  20.3
22.27481830 114.17859328 282    0.0098  17.7
22.27484000 114.17850661 285    0.0092  16.6
22.27485991 114.17839658 281    0.0115  20.8
22.27487493 114.17824829 276    0.0154  27.7
22.27491498 114.17812324 289    0.0136  24.5
22.27493656 114.17802155 282    0.0107  19.3
22.27491164 114.17793489 252    0.0093  16.8
22.27481329 114.17787826 208    0.0124  22.3
22.27465832 114.17784166 192    0.0177  31.8
22.27451992 114.17776823 206    0.0172  30.9
22.27441156 114.17764997 225    0.0171  30.9
22.27434492 114.17752993 239    0.0144  26.0
22.27427661 114.17740822 238    0.0147  26.4
22.27420998 114.17728329 240    0.0149  26.7
22.27414155 114.17715490 240    0.0153  27.5
22.27407491 114.17704666 236    0.0134  24.1
22.27400994 114.17694664 234    0.0126  22.7
22.27394164 114.17686665 227    0.0112  20.2
22.27382159 114.17681158 203    0.0145  26.1
22.27368331 114.17681825 177    0.0154  27.7
22.27357161 114.17690325 144    0.0152  27.4
22.27351665 114.17701828 117    0.0133  24.0
22.27348828 114.17715323 102    0.0143  25.7
22.27346492 114.17730331  99    0.0157  28.2
22.27341330 114.17742825 114    0.0141  25.4
22.27329659 114.17749655 151    0.0148  26.6
22.27315664 114.17752326 169    0.0158  28.5
22.27301323 114.17745495 203    0.0174  31.4
22.27290332 114.17735994 218    0.0157  28.2
22.27281332 114.17726827 223    0.0138  24.8
22.27271330 114.17720997 208    0.0127  22.8
22.27260494 114.17720997 179    0.0121  21.7
22.27249992 114.17729497 143    0.0146  26.3
22.27240992 114.17742991 125    0.0171  30.8
22.27233493 114.17758656 117    0.0182  32.7
22.27226663 114.17775166 114    0.0186  33.5
22.27218831 114.17792165 116    0.0196  35.2
22.27210331 114.17809665 117    0.0204  36.6
22.27202666 114.17823660 120    0.0168  30.2
22.27193999 114.17832494 136    0.0133  23.9
22.27180159 114.17838156 159    0.0165  29.7
22.27163661 114.17835164 189    0.0186  33.5
22.27146327 114.17829156 197    0.0203  36.5
22.27129328 114.17823827 196    0.0197  35.5
22.27112997 114.17821491 187    0.0183  33.0
22.27098322 114.17822659 175    0.0164  29.5
22.27087331 114.17826331 162    0.0128  23.1
22.27078664 114.17834330 139    0.0127  22.8
22.27072155 114.17844164 125    0.0125  22.4
22.27068996 114.17851830 114    0.0086  15.6
22.27068496 114.17855990  97    0.0043   7.8
22.27068496 114.17856824  89    0.0009   1.5
22.27068663 114.17856824  12    0.0002   0.3
22.27068496 114.17857158 119    0.0004   0.7
22.27067661 114.17857826 143    0.0012   2.1
22.27064490 114.17860329 143    0.0044   7.9
22.27058160 114.17863333 156    0.0077  13.9
22.27047491 114.17864656 173    0.0120  21.5
22.27034664 114.17863166 186    0.0144  25.8
22.27020490 114.17860496 189    0.0160  28.8
22.27004659 114.17858160 187    0.0178  32.0
22.26987994 114.17856824 184    0.0186  33.5
22.26970661 114.17858827 173    0.0194  34.9
22.26954162 114.17862666 167    0.0188  33.8
22.26938665 114.17868495 160    0.0183  32.9
22.26925159 114.17876160 152    0.0170  30.6
22.26913500 114.17884827 145    0.0158  28.4
22.26904166 114.17897499 128    0.0167  30.0
22.26896155 114.17912662 119    0.0180  32.4
22.26888156 114.17929661 116    0.0196  35.4
22.26880157 114.17947161 116    0.0201  36.2
22.26873493 114.17963994 113    0.0189  33.9
22.26868498 114.17981327 107    0.0187  33.7
22.26866663 114.18000829  95    0.0202  36.3
22.26870155 114.18019164  78    0.0193  34.7
22.26879656 114.18034828  56    0.0193  34.7
22.26892829 114.18047667  42    0.0197  35.5
22.26906490 114.18058491  36    0.0189  33.9
22.26915324 114.18071997  54    0.0170  30.7
22.26917493 114.18088496  81    0.0172  30.9
22.26910663 114.18105161 113    0.0188  33.8
22.26898158 114.18119657 132    0.0204  36.7
22.26890159 114.18137491 115    0.0204  36.7
22.26886666 114.18157160 100    0.0206  37.1
22.26880825 114.18174160 110    0.0187  33.6
22.26867831 114.18183327 146    0.0173  31.1
22.26850998 114.18188488 164    0.0195  35.1
22.26835656 114.18197322 151    0.0194  34.8
22.26822329 114.18207490 144    0.0182  32.7
22.26808167 114.18216658 149    0.0184  33.1
22.26791322 114.18219495 171    0.0190  34.2
22.26773489 114.18219829 179    0.0199  35.7
22.26755822 114.18215656 192    0.0201  36.2
22.26740324 114.18210328 197    0.0181  32.6
22.26725328 114.18203998 201    0.0179  32.3
22.26709998 114.18200660 191    0.0174  31.3
22.26694000 114.18203330 171    0.0180  32.4
22.26679659 114.18210661 154    0.0177  31.8
22.26665831 114.18220997 145    0.0187  33.7
22.26654494 114.18234825 131    0.0190  34.3
22.26645660 114.18249989 122    0.0185  33.2
22.26639831 114.18265831 111    0.0176  31.6
22.26635659 114.18284822 103    0.0201  36.2
22.26632166 114.18303657 101    0.0198  35.6
22.26628494 114.18323326 101    0.0207  37.2
22.26626325 114.18344998  96    0.0225  40.4
22.26625156 114.18367493  93    0.0232  41.8
22.26624990 114.18389666  90    0.0228  41.1
22.26624322 114.18411160  91    0.0222  39.9
22.26618326 114.18428993 109    0.0195  35.2
22.26606488 114.18443489 131    0.0199  35.8
22.26591325 114.18456161 142    0.0213  38.4
22.26574659 114.18465996 151    0.0211  38.0
22.26557159 114.18474329 156    0.0213  38.3
22.26540661 114.18481827 157    0.0199  35.9
22.26524329 114.18487990 160    0.0193  34.7
22.26506162 114.18491495 169    0.0205  37.0
22.26487160 114.18492663 176    0.0212  38.1
22.26470661 114.18491828 182    0.0184  33.1
22.26458323 114.18488824 192    0.0141  25.3
22.26446664 114.18486822 189    0.0131  23.7
22.26434827 114.18484497 190    0.0134  24.1
22.26424992 114.18482661 189    0.0111  20.0
22.26416659 114.18484330 169    0.0094  17.0
22.26411331 114.18486655 158    0.0064  11.5
22.26409161 114.18487322 164    0.0025   4.5
22.26408327 114.18487155 189    0.0009   1.7
22.26405823 114.18487823 166    0.0029   5.2
22.26399660 114.18491995 147    0.0081  14.6
22.26395822 114.18494666 147    0.0051   9.1
22.26395822 114.18494499 270    0.0002   0.3
22.26391995 114.18496323 156    0.0047   8.4
22.26385331 114.18499660 155    0.0082  14.7
22.26378822 114.18493664 220    0.0095  17.1
22.26380157 114.18484664 279    0.0094  16.9
22.26387990 114.18474329 309    0.0138  24.8
22.26403666 114.18461823 323    0.0217  39.0
22.26422000 114.18449831 328    0.0239  42.9
22.26439989 114.18445158 346    0.0206  37.1
22.26455498 114.18444991 359    0.0173  31.1
22.26470494 114.18443990 356    0.0167  30.1
22.26486492 114.18443823 359    0.0178  32.1
22.26501822 114.18442500 355    0.0171  30.8
22.26517999 114.18436325 340    0.0191  34.4
22.26530159 114.18424833 318    0.0180  32.4
22.26539993 114.18414497 315    0.0153  27.5
22.26552498 114.18407500 332    0.0157  28.2
22.26565492 114.18401825 337    0.0156  28.1
22.26575494 114.18391824 317    0.0152  27.3
22.26582325 114.18377161 296    0.0169  30.4
22.26585829 114.18361664 283    0.0164  29.6
22.26586664 114.18344498 273    0.0177  31.9
22.26585329 114.18325496 265    0.0196  35.3
22.26583326 114.18306494 263    0.0197  35.5
22.26583159 114.18286657 269    0.0204  36.8
22.26587164 114.18266499 282    0.0212  38.2
22.26591158 114.18245995 281    0.0216  38.9
22.26595163 114.18224990 281    0.0221  39.8
22.26599658 114.18203163 282    0.0230  41.5
22.26604998 114.18183327 286    0.0213  38.3
22.26612663 114.18166828 296    0.0190  34.2
22.26619160 114.18150330 293    0.0185  33.2
22.26622999 114.18130326 281    0.0210  37.9
22.26625490 114.18109167 277    0.0220  39.6
22.26628494 114.18087828 278    0.0222  40.0
22.26629996 114.18070662 275    0.0178  32.0
22.26631165 114.18057323 275    0.0138  24.8
22.26630998 114.18042827 269    0.0149  26.9
22.26626158 114.18025994 252    0.0182  32.7
22.26617658 114.18009496 240    0.0195  35.0
22.26607656 114.17993164 236    0.0202  36.3
22.26599991 114.17975497 244    0.0201  36.2
22.26595330 114.17957163 254    0.0196  35.3
22.26593995 114.17939997 265    0.0177  31.9
22.26594663 114.17926824 273    0.0136  24.5
22.26596665 114.17916989 282    0.0104  18.7
22.26596999 114.17915666 285    0.0014   2.5
22.26598656 114.17910993 290    0.0052   9.3
22.26599658 114.17907655 287    0.0036   6.5
22.26602995 114.17904329 317    0.0051   9.1
22.26608658 114.17904663   3    0.0063  11.4
22.26612830 114.17907166  29    0.0053   9.6
22.26614332 114.17909992  60    0.0034   6.0
22.26613998 114.17911327 105    0.0014   2.6
22.26614332 114.17911494  22    0.0004   0.7
22.26612329 114.17915666 117    0.0048   8.7
22.26609826 114.17919993 122    0.0053   9.5
22.26606989 114.17924500 124    0.0056  10.1
22.26604664 114.17936158 102    0.0123  22.1
22.26604497 114.17953491  90    0.0179  32.1
22.26607823 114.17973661  79    0.0211  38.0
22.26614499 114.17993164  69    0.0214  38.6
22.26623333 114.18010664  61    0.0205  37.0
22.26634657 114.18027997  54    0.0219  39.3
22.26640332 114.18044329  69    0.0180  32.3
22.26640666 114.18061161  88    0.0173  31.2
22.26636994 114.18078160 103    0.0180  32.4
22.26632822 114.18093824 106    0.0168  30.2
22.26630330 114.18111491  98    0.0184  33.1
22.26627827 114.18130827  97    0.0201  36.2
22.26625490 114.18151331  97    0.0213  38.3
22.26621163 114.18170166 103    0.0200  36.0
22.26612830 114.18187666 117    0.0203  36.5
22.26606166 114.18204665 112    0.0190  34.2
22.26601660 114.18223000 104    0.0195  35.2
22.26597333 114.18240499 104    0.0187  33.6
22.26593161 114.18258166 104    0.0188  33.8
22.26587331 114.18277323 108    0.0208  37.4
22.26583993 114.18296325 100    0.0199  35.9
22.26584494 114.18314660  88    0.0189  34.0
22.26586998 114.18334997  82    0.0211  38.0
22.26588500 114.18354499  85    0.0202  36.3
22.26588500 114.18372333  89    0.0184  33.1
22.26585996 114.18389499  98    0.0179  32.2
22.26575828 114.18402326 130    0.0174  31.3
22.26560330 114.18411326 151    0.0196  35.3
22.26544166 114.18417990 159    0.0193  34.7
22.26532328 114.18428659 140    0.0172  30.9
22.26521325 114.18439996 136    0.0169  30.5
22.26506996 114.18448496 151    0.0182  32.8
22.26488662 114.18451333 171    0.0206  37.1
22.26470995 114.18451989 178    0.0197  35.4
22.26455998 114.18452489 178    0.0167  30.1
22.26441824 114.18453157 177    0.0158  28.4
22.26430166 114.18455994 167    0.0133  23.9
22.26420832 114.18461323 152    0.0118  21.2
22.26412666 114.18466997 147    0.0108  19.5
22.26407993 114.18471825 136    0.0072  13.0
22.26405656 114.18474162 137    0.0035   6.4
22.26404989 114.18474829 137    0.0010   1.8
22.26400661 114.18480659 128    0.0077  13.9
22.26397824 114.18488491 111    0.0087  15.6
22.26393831 114.18498826 112    0.0115  20.8
22.26382661 114.18504822 153    0.0139  25.0
22.26369822 114.18508661 164    0.0148  26.7
22.26359499 114.18513989 154    0.0127  22.9
22.26349998 114.18523991 135    0.0148  26.6
22.26340997 114.18537831 125    0.0174  31.4
22.26332164 114.18553495 121    0.0189  34.0
22.26323998 114.18569160 119    0.0185  33.3
22.26317823 114.18586659 110    0.0193  34.7
22.26314163 114.18604660 102    0.0190  34.2
22.26312160 114.18623495  96    0.0195  35.2
22.26310325 114.18640995  96    0.0181  32.7
22.26303327 114.18660331 111    0.0214  38.5
22.26290333 114.18678999 126    0.0241  43.3
22.26275992 114.18698323 128    0.0255  45.9
22.26261997 114.18718994 126    0.0264  47.5
22.26252162 114.18739998 116    0.0243  43.7
22.26248491 114.18760490 100    0.0215  38.7
22.26248991 114.18780327  88    0.0204  36.8
22.26250827 114.18800330  84    0.0207  37.3
22.26251829 114.18820000  86    0.0203  36.5
22.26254332 114.18836498  80    0.0172  31.0
22.26256490 114.18851161  80    0.0153  27.5
22.26255322 114.18866324  94    0.0157  28.2
22.26249158 114.18879831 116    0.0155  27.9
22.26236165 114.18889832 144    0.0178  32.0
22.26221490 114.18903160 139    0.0213  38.4
22.26210666 114.18920660 123    0.0217  39.0
22.26199496 114.18939996 121    0.0235  42.3
22.26187658 114.18959665 123    0.0242  43.5
22.26178658 114.18974996 122    0.0187  33.7
22.26170659 114.18989491 120    0.0174  31.3
22.26161158 114.19005489 122    0.0196  35.2
22.26150489 114.19024658 121    0.0230  41.5
22.26137495 114.19045162 124    0.0256  46.1
22.26123500 114.19064498 128    0.0253  45.5
22.26108658 114.19082332 131    0.0247  44.5
22.26093829 114.19098163 135    0.0232  41.8
22.26080990 114.19112659 133    0.0207  37.2
22.26069498 114.19125330 134    0.0183  32.9
22.26058328 114.19137323 135    0.0175  31.6
22.26046324 114.19150496 134    0.0190  34.3
22.26032495 114.19164324 137    0.0210  37.8
22.26018655 114.19176662 140    0.0200  36.0
22.26006496 114.19185662 145    0.0164  29.5
22.25993991 114.19194329 147    0.0165  29.8
22.25979161 114.19203162 151    0.0189  33.9
22.25962663 114.19212663 151    0.0208  37.5
22.25949156 114.19220829 150    0.0172  31.0
22.25941825 114.19225490 149    0.0095  17.0
22.25939167 114.19227159 149    0.0034   6.2
22.25938499 114.19228160 125    0.0013   2.3
22.25938499 114.19228327  89    0.0002   0.3
22.25934494 114.19230831 149    0.0052   9.3
22.25926995 114.19235659 149    0.0097  17.5
22.25915158 114.19242489 151    0.0149  26.9
22.25902331 114.19250166 151    0.0163  29.4
22.25890827 114.19255996 154    0.0141  25.5
22.25877821 114.19262493 155    0.0159  28.7
22.25863826 114.19269991 153    0.0174  31.3
22.25849330 114.19278157 152    0.0182  32.8
22.25832498 114.19286656 154    0.0207  37.2
22.25813329 114.19296825 153    0.0238  42.8
22.25794661 114.19304991 157    0.0224  40.4
22.25776660 114.19310498 164    0.0208  37.5
22.25759494 114.19314659 167    0.0196  35.2
22.25743330 114.19318163 168    0.0184  33.0
22.25727499 114.19321489 169    0.0180  32.3
22.25711823 114.19324827 168    0.0178  32.0
22.25694823 114.19326830 173    0.0190  34.3
22.25682998 114.19330657 163    0.0137  24.7
22.25671661 114.19330156 182    0.0126  22.7
22.25662494 114.19324327 210    0.0118  21.3
22.25657499 114.19311821 246    0.0140  25.3
22.25653827 114.19293332 257    0.0195  35.1
22.25651658 114.19275999 262    0.0180  32.4
22.25654995 114.19260490 283    0.0164  29.5
22.25663495 114.19248164 306    0.0158  28.5
22.25675499 114.19238162 322    0.0169  30.4
22.25689161 114.19231665 336    0.0166  29.9
22.25700164 114.19227493 340    0.0130  23.4
22.25709999 114.19220328 326    0.0132  23.8
22.25717497 114.19210660 309    0.0130  23.4
22.25722158 114.19199991 295    0.0122  21.9
22.25723326 114.19186664 275    0.0138  24.8
22.25718999 114.19172823 251    0.0151  27.1
22.25711000 114.19159663 236    0.0162  29.2
22.25702822 114.19146991 235    0.0159  28.6
22.25701833 114.19132996 265    0.0145  26.0
22.25707829 114.19119990 296    0.0150  26.9
22.25716496 114.19105995 303    0.0173  31.2
22.25722325 114.19089830 291    0.0179  32.2
22.25722158 114.19074166 269    0.0161  29.0
22.25717998 114.19062495 248    0.0129  23.2
22.25716329 114.19054997 256    0.0079  14.3
22.25714660 114.19049990 250    0.0055   9.9
22.25713325 114.19046497 247    0.0039   7.0
22.25713491 114.19046330 317    0.0003   0.5
22.25713491 114.19046164 270    0.0001   0.2
22.25712490 114.19040155 259    0.0063  11.3
22.25714827 114.19029331 283    0.0115  20.6
22.25719166 114.19015992 289    0.0146  26.2
22.25725830 114.19004333 301    0.0141  25.4
22.25730824 114.18991995 293    0.0139  25.0
22.25731826 114.18975997 273    0.0165  29.7
22.25726330 114.18958163 251    0.0194  34.9
22.25715327 114.18940496 236    0.0219  39.5
22.25702488 114.18922663 232    0.0233  41.9
22.25690997 114.18906832 231    0.0207  37.3
22.25677824 114.18893158 223    0.0203  36.6
22.25661826 114.18883157 210    0.0206  37.0
22.25643325 114.18873656 205    0.0228  41.0
